c0;c1;c2;c3;c4;c5;
9789;17 18 29 34 40 6 8;17;18;29;34;40;6;8
9790;18 29 30 34 35 3 9;18;29;30;34;35;3;9
9791;15 19 20 24 25 4 5;15;19;20;24;25;4;5
9792;5 9 10 14 15 4 5;5;9;10;14;15;4;5
9793;40 44 45 49 50 4 5;40;44;45;49;50;4;5
9794;35 39 40 44 45 4 5;35;39;40;44;45;4;5
9795;9 17 23 29 34 10 11;9;17;23;29;34;10;11
9796;1 3 7 14 29 7 11;1;3;7;14;29;7;11
9797;18 24 34 41 43 5 8;18;24;34;41;43;5;8
9798;11 23 34 44 48 4 10;11;23;34;44;48;4;10
9799;12 20 28 36 37 9 10;12;20;28;36;37;9;10
9800;1 9 15 30 39 3 7;1;9;15;30;39;3;7
9801;3 7 24 28 38 5 11;3;7;24;28;38;5;11
9802;23 27 34 40 49 5 8;23;27;34;40;49;5;8
9803;8 15 33 36 42 7 11;8;15;33;36;42;7;11
9804;1 4 10 31 36 2 8;1;4;10;31;36;2;8
9805;5 23 24 31 41 1 5;5;23;24;31;41;1;5
9806;7 9 11 26 36 5 8;7;9;11;26;36;5;8
9807;14 20 23 26 38 1 8;14;20;23;26;38;1;8
9808;8 17 20 21 23 10 11;8;17;20;21;23;10;11
9809;19 20 32 35 37 2 5;19;20;32;35;37;2;5
9810;4 14 18 20 32 1 2;4;14;18;20;32;1;2
9811;5 18 19 24 32 2 8;5;18;19;24;32;2;8
9812;1 3 6 21 37 1 5;1;3;6;21;37;1;5
9813;4 24 32 39 41 5 8;4;24;32;39;41;5;8
9814;7 10 13 26 41 2 7;7;10;13;26;41;2;7
9815;6 20 30 33 43 4 5;6;20;30;33;43;4;5
9816;6 13 18 29 33 2 11;6;13;18;29;33;2;11
9817;7 21 22 24 25 8 9;7;21;22;24;25;8;9
9818;9 14 15 27 34 4 7;9;14;15;27;34;4;7
9819;18 20 33 35 42 5 9;18;20;33;35;42;5;9
9820;1 8 15 17 24 6 9;1;8;15;17;24;6;9
9821;5 11 23 35 43 4 9;5;11;23;35;43;4;9
9822;30 32 34 36 38 3 9;30;32;34;36;38;3;9
9823;1 2 3 4 5 2 8;1;2;3;4;5;2;8
9824;7 9 23 32 36 2 8;7;9;23;32;36;2;8
9825;3 6 17 20 40 6 8;3;6;17;20;40;6;8
9826;4 11 12 23 47 3 8;4;11;12;23;47;3;8
9827;1 17 24 25 49 2 7;1;17;24;25;49;2;7
9828;2 3 7 22 25 5 6;2;3;7;22;25;5;6
9829;6 22 32 33 49 2 9;6;22;32;33;49;2;9
9830;6 29 34 38 45 6 11;6;29;34;38;45;6;11
9831;23 29 32 38 45 7 9;23;29;32;38;45;7;9
9832;6 28 31 39 44 5 11;6;28;31;39;44;5;11
9833;8 20 26 34 44 2 10;8;20;26;34;44;2;10
9834;2 13 14 33 41 4 8;2;13;14;33;41;4;8
9835;19 27 28 40 42 6 8;19;27;28;40;42;6;8
9836;16 25 29 35 37 2 11;16;25;29;35;37;2;11
9837;16 17 21 22 49 2 9;16;17;21;22;49;2;9
9838;10 20 30 40 50 4 10;10;20;30;40;50;4;10
9839;18 26 30 33 43 8 10;18;26;30;33;43;8;10
9840;6 17 18 34 37 4 11;6;17;18;34;37;4;11
9841;9 22 26 34 39 1 9;9;22;26;34;39;1;9
9842;5 9 13 17 30 3 9;5;9;13;17;30;3;9
9843;3 8 15 34 36 4 8;3;8;15;34;36;4;8
9844;1 2 8 47 49 1 11;1;2;8;47;49;1;11
9845;13 25 31 38 43 5 8;13;25;31;38;43;5;8
9846;11 12 17 28 41 8 9;11;12;17;28;41;8;9
9847;9 13 23 38 41 3 7;9;13;23;38;41;3;7
9848;25 33 37 43 47 4 8;25;33;37;43;47;4;8
9849;16 17 28 34 42 2 5;16;17;28;34;42;2;5
9850;19 24 27 32 43 6 8;19;24;27;32;43;6;8
9851;15 17 28 34 37 3 7;15;17;28;34;37;3;7
9852;22 23 24 38 39 2 3;22;23;24;38;39;2;3
9853;16 21 23 42 44 7 10;16;21;23;42;44;7;10
9854;22 27 29 38 45 1 9;22;27;29;38;45;1;9
9855;7 25 34 42 48 4 10;7;25;34;42;48;4;10
9856;11 24 27 32 34 3 6;11;24;27;32;34;3;6
9857;15 32 37 44 47 4 9;15;32;37;44;47;4;9
9858;9 12 29 32 49 2 6;9;12;29;32;49;2;6
9859;7 15 23 24 34 4 11;7;15;23;24;34;4;11
9860;8 20 22 33 39 4 9;8;20;22;33;39;4;9
9861;22 24 32 35 43 2 10;22;24;32;35;43;2;10
9862;12 19 29 37 39 4 8;12;19;29;37;39;4;8
9863;7 13 20 27 43 5 11;7;13;20;27;43;5;11
9864;17 20 33 39 46 6 8;17;20;33;39;46;6;8
9865;22 29 33 41 45 3 11;22;29;33;41;45;3;11
9866;16 27 29 38 41 2 4;16;27;29;38;41;2;4
9867;22 28 33 35 42 4 8;22;28;33;35;42;4;8
9868;9 17 29 38 39 2 4;9;17;29;38;39;2;4
9869;22 23 28 32 41 4 8;22;23;28;32;41;4;8
9870;9 17 23 34 37 4 10;9;17;23;34;37;4;10
9871;27 28 38 41 48 4 9;27;28;38;41;48;4;9
9872;19 22 28 34 43 5 9;19;22;28;34;43;5;9
9873;17 29 31 45 46 8 11;17;29;31;45;46;8;11
9874;9 16 24 27 38 4 8;9;16;24;27;38;4;8
9875;18 19 30 38 50 4 9;18;19;30;38;50;4;9
9876;2 3 11 15 46 4 5;2;3;11;15;46;4;5
9877;12 13 14 15 16 6 11;12;13;14;15;16;6;11
9878;29 34 38 39 44 3 4;29;34;38;39;44;3;4
9879;3 6 12 15 18 5 9;3;6;12;15;18;5;9
9880;14 15 19 28 31 4 7;14;15;19;28;31;4;7
9881;17 19 29 34 44 3 9;17;19;29;34;44;3;9
9882;3 4 5 6 17 1 2;3;4;5;6;17;1;2
9883;14 18 23 27 32 5 9;14;18;23;27;32;5;9
9884;3 9 12 17 33 1 6;3;9;12;17;33;1;6
9885;1 15 28 39 40 3 10;1;15;28;39;40;3;10
9886;8 16 18 42 47 1 8;8;16;18;42;47;1;8
9887;2 12 18 24 31 1 8;2;12;18;24;31;1;8
9888;16 20 40 47 49 2 5;16;20;40;47;49;2;5
9889;5 13 17 21 39 3 6;5;13;17;21;39;3;6
9890;4 8 17 37 46 6 10;4;8;17;37;46;6;10
9891;5 9 19 40 41 1 3;5;9;19;40;41;1;3
9892;11 14 17 20 28 4 6;11;14;17;20;28;4;6
9893;1 2 3 4 5 6 7;1;2;3;4;5;6;7
9894;2 3 11 12 30 10 11;2;3;11;12;30;10;11
9895;1 16 19 27 38 3 7;1;16;19;27;38;3;7
9896;3 21 23 25 48 1 11;3;21;23;25;48;1;11
9897;16 17 18 19 20 1 2;16;17;18;19;20;1;2
9898;46 47 48 49 50 10 11;46;47;48;49;50;10;11
9899;1 3 6 26 43 5 9;1;3;6;26;43;5;9
9900;5 12 19 23 38 1 2;5;12;19;23;38;1;2
9901;11 22 33 41 44 1 11;11;22;33;41;44;1;11
9902;11 19 33 41 44 1 11;11;19;33;41;44;1;11
9903;11 19 33 36 44 1 11;11;19;33;36;44;1;11
9904;11 19 33 44 47 1 11;11;19;33;44;47;1;11
9905;7 11 19 33 44 1 11;7;11;19;33;44;1;11
9906;5 16 28 47 50 4 8;5;16;28;47;50;4;8
9907;3 5 6 25 31 3 9;3;5;6;25;31;3;9
9908;1 18 29 40 46 6 9;1;18;29;40;46;6;9
9909;4 11 21 33 40 1 10;4;11;21;33;40;1;10
9910;3 15 22 34 41 3 5;3;15;22;34;41;3;5
9911;1 13 26 32 49 6 11;1;13;26;32;49;6;11
9912;4 13 23 37 48 8 11;4;13;23;37;48;8;11
9913;3 14 21 35 50 1 10;3;14;21;35;50;1;10
9914;5 13 24 32 48 5 11;5;13;24;32;48;5;11
9915;6 14 21 30 44 5 10;6;14;21;30;44;5;10
9916;9 14 23 37 49 1 9;9;14;23;37;49;1;9
9917;1 12 25 36 50 1 11;1;12;25;36;50;1;11
9918;2 12 22 34 48 1 6;2;12;22;34;48;1;6
9919;9 13 24 31 44 6 10;9;13;24;31;44;6;10
9920;6 18 27 39 48 1 9;6;18;27;39;48;1;9
9921;3 17 29 37 48 5 8;3;17;29;37;48;5;8
9922;4 12 21 32 43 2 8;4;12;21;32;43;2;8
9923;9 12 25 32 46 5 11;9;12;25;32;46;5;11
9924;4 21 28 41 42 3 10;4;21;28;41;42;3;10
9925;33 35 36 39 48 2 8;33;35;36;39;48;2;8
9926;1 2 3 4 5 1 2;1;2;3;4;5;1;2
9927;1 12 23 34 45 1 11;1;12;23;34;45;1;11
9928;26 27 28 29 30 5 8;26;27;28;29;30;5;8
9929;6 16 26 36 46 4 10;6;16;26;36;46;4;10
9930;46 47 48 49 50 10 11;46;47;48;49;50;10;11
9931;2 15 18 19 27 8 9;2;15;18;19;27;8;9
9932;14 23 33 34 40 5 6;14;23;33;34;40;5;6
9933;5 13 23 30 46 3 5;5;13;23;30;46;3;5
9934;1 4 5 8 13 3 5;1;4;5;8;13;3;5
9935;5 15 20 25 46 4 6;5;15;20;25;46;4;6
9936;7 19 30 33 37 3 8;7;19;30;33;37;3;8
9937;2 22 24 45 49 4 6;2;22;24;45;49;4;6
9938;3 17 23 28 45 4 6;3;17;23;28;45;4;6
9939;8 13 14 20 34 5 6;8;13;14;20;34;5;6
9940;4 16 17 31 37 2 4;4;16;17;31;37;2;4
9941;7 20 28 36 49 3 8;7;20;28;36;49;3;8
9942;6 19 30 37 48 5 9;6;19;30;37;48;5;9
9943;8 22 23 37 39 1 10;8;22;23;37;39;1;10
9944;6 13 25 45 50 3 9;6;13;25;45;50;3;9
9945;24 25 33 35 36 1 11;24;25;33;35;36;1;11
9946;21 33 40 42 45 6 9;21;33;40;42;45;6;9
9947;7 29 30 36 49 1 9;7;29;30;36;49;1;9
9948;5 11 18 39 41 4 9;5;11;18;39;41;4;9
9949;1 5 9 33 38 9 11;1;5;9;33;38;9;11
9950;9 15 18 26 39 6 7;9;15;18;26;39;6;7
9951;6 14 17 31 34 3 7;6;14;17;31;34;3;7
9952;14 17 24 32 38 2 11;14;17;24;32;38;2;11
9953;9 17 28 48 50 6 11;9;17;28;48;50;6;11
9954;7 27 29 35 48 2 9;7;27;29;35;48;2;9
9955;4 5 10 19 47 4 8;4;5;10;19;47;4;8
9956;13 21 23 25 38 9 10;13;21;23;25;38;9;10
9957;16 19 34 35 43 5 8;16;19;34;35;43;5;8
9958;12 29 37 46 49 7 9;12;29;37;46;49;7;9
9959;15 21 23 37 39 5 8;15;21;23;37;39;5;8
9960;12 15 28 30 48 7 11;12;15;28;30;48;7;11
9961;4 5 10 19 47 2 9;4;5;10;19;47;2;9
9962;23 24 32 41 44 4 6;23;24;32;41;44;4;6
9963;6 9 17 24 37 5 8;6;9;17;24;37;5;8
9964;1 12 15 32 35 2 9;1;12;15;32;35;2;9
9965;5 12 24 26 44 1 2;5;12;24;26;44;1;2
9966;13 18 36 38 40 2 10;13;18;36;38;40;2;10
9967;13 21 22 37 40 2 9;13;21;22;37;40;2;9
9968;5 9 11 15 47 1 8;5;9;11;15;47;1;8
9969;6 15 22 41 45 3 8;6;15;22;41;45;3;8
9970;3 21 25 37 40 2 10;3;21;25;37;40;2;10
9971;9 21 23 38 42 4 8;9;21;23;38;42;4;8
9972;5 18 22 38 47 5 8;5;18;22;38;47;5;8
9973;12 14 32 35 49 5 8;12;14;32;35;49;5;8
9974;8 26 27 42 44 5 6;8;26;27;42;44;5;6
9975;12 27 34 42 45 2 9;12;27;34;42;45;2;9
9976;27 28 30 46 48 6 10;27;28;30;46;48;6;10
9977;5 11 13 15 42 2 9;5;11;13;15;42;2;9
9978;6 8 9 32 34 1 10;6;8;9;32;34;1;10
9979;16 19 23 30 34 2 6;16;19;23;30;34;2;6
9980;4 11 34 45 47 2 4;4;11;34;45;47;2;4
9981;27 28 36 37 40 3 8;27;28;36;37;40;3;8
9982;12 14 22 25 38 3 7;12;14;22;25;38;3;7
9983;11 13 19 32 35 7 9;11;13;19;32;35;7;9
9984;7 8 21 25 38 1 3;7;8;21;25;38;1;3
9985;6 12 15 32 35 6 9;6;12;15;32;35;6;9
9986;27 30 45 46 48 1 11;27;30;45;46;48;1;11
9987;34 36 38 45 48 2 9;34;36;38;45;48;2;9
9988;11 12 15 32 34 1 8;11;12;15;32;34;1;8
9989;6 13 14 37 39 6 9;6;13;14;37;39;6;9
9990;22 24 41 42 45 2 10;22;24;41;42;45;2;10
9991;21 24 32 33 48 4 7;21;24;32;33;48;4;7
9992;17 19 26 29 42 2 7;17;19;26;29;42;2;7
9993;2 13 15 32 49 6 8;2;13;15;32;49;6;8
9994;16 18 38 40 48 1 3;16;18;38;40;48;1;3
9995;7 9 17 20 42 7 8;7;9;17;20;42;7;8
9996;7 10 26 28 29 3 7;7;10;26;28;29;3;7
9997;8 10 36 38 44 2 3;8;10;36;38;44;2;3
9998;13 22 23 32 34 2 7;13;22;23;32;34;2;7
9999;12 21 24 33 34 2 3;12;21;24;33;34;2;3
10000;4 5 10 19 47 4 5;4;5;10;19;47;4;5
10001;8 9 22 23 25 1 2;8;9;22;23;25;1;2
10002;1 16 19 28 47 6 7;1;16;19;28;47;6;7
10003;7 15 27 39 46 2 9;7;15;27;39;46;2;9
10004;24 32 33 45 49 1 9;24;32;33;45;49;1;9
10005;12 16 22 25 47 4 7;12;16;22;25;47;4;7
10006;1 2 11 12 46 3 5;1;2;11;12;46;3;5
10007;15 21 33 40 41 1 7;15;21;33;40;41;1;7
10008;13 22 25 36 38 4 8;13;22;25;36;38;4;8
10009;24 32 33 45 49 8 9;24;32;33;45;49;8;9
10010;7 15 27 39 46 3 9;7;15;27;39;46;3;9
10011;7 9 32 33 42 8 9;7;9;32;33;42;8;9
10012;18 20 26 30 43 2 3;18;20;26;30;43;2;3
10013;21 23 25 32 34 4 8;21;23;25;32;34;4;8
10014;12 15 17 28 29 3 4;12;15;17;28;29;3;4
10015;2 28 41 44 45 8 9;2;28;41;44;45;8;9
10016;27 29 41 42 45 8 9;27;29;41;42;45;8;9
10017;11 12 19 27 29 8 9;11;12;19;27;29;8;9
10018;16 29 30 43 45 2 3;16;29;30;43;45;2;3
10019;3 31 33 42 45 8 9;3;31;33;42;45;8;9
10020;11 13 33 39 48 2 7;11;13;33;39;48;2;7
10021;2 19 20 22 27 8 9;2;19;20;22;27;8;9
10022;4 22 25 36 37 1 6;4;22;25;36;37;1;6
10023;7 9 10 28 30 1 3;7;9;10;28;30;1;3
10024;6 16 20 29 37 8 9;6;16;20;29;37;8;9
10025;22 24 25 43 45 3 9;22;24;25;43;45;3;9
10026;12 14 22 24 43 9 11;12;14;22;24;43;9;11
10027;8 9 14 18 27 3 4;8;9;14;18;27;3;4
10028;25 36 40 48 49 2 3;25;36;40;48;49;2;3
10029;17 19 27 30 39 4 5;17;19;27;30;39;4;5
10030;13 19 22 37 39 2 7;13;19;22;37;39;2;7
10031;7 14 23 30 32 1 11;7;14;23;30;32;1;11
10032;12 19 27 32 43 4 5;12;19;27;32;43;4;5
10033;4 15 28 36 37 1 4;4;15;28;36;37;1;4
10034;12 14 18 19 26 2 5;12;14;18;19;26;2;5
10035;17 18 31 42 48 6 9;17;18;31;42;48;6;9
10036;13 18 21 31 43 5 6;13;18;21;31;43;5;6
10037;6 12 22 36 39 1 11;6;12;22;36;39;1;11
10038;5 13 40 47 49 5 9;5;13;40;47;49;5;9
10039;4 12 19 36 50 8 11;4;12;19;36;50;8;11
10040;1 23 32 39 50 8 9;1;23;32;39;50;8;9
10041;1 18 32 45 46 7 11;1;18;32;45;46;7;11
10042;1 2 3 4 5 1 2;1;2;3;4;5;1;2
10043;16 20 31 35 48 1 11;16;20;31;35;48;1;11
10044;17 20 32 39 48 2 5;17;20;32;39;48;2;5
10045;2 9 12 19 23 6 7;2;9;12;19;23;6;7
10046;8 33 37 44 50 4 10;8;33;37;44;50;4;10
10047;22 29 36 38 48 6 11;22;29;36;38;48;6;11
10048;8 19 27 38 50 3 6;8;19;27;38;50;3;6
10049;5 19 32 43 48 10 11;5;19;32;43;48;10;11
10050;1 11 31 40 46 4 9;1;11;31;40;46;4;9
10051;3 12 29 39 48 7 8;3;12;29;39;48;7;8
10052;9 25 37 44 48 2 3;9;25;37;44;48;2;3
10053;3 21 38 43 45 3 8;3;21;38;43;45;3;8
10054;11 32 43 44 48 9 11;11;32;43;44;48;9;11
10055;16 38 39 43 48 1 2;16;38;39;43;48;1;2
10056;16 22 33 41 42 8 9;16;22;33;41;42;8;9
10057;18 25 46 48 50 2 10;18;25;46;48;50;2;10
10058;6 15 37 46 49 2 5;6;15;37;46;49;2;5
10059;4 5 10 19 47 2 9;4;5;10;19;47;2;9
10060;25 36 40 48 49 7 8;25;36;40;48;49;7;8
10061;1 22 27 31 41 4 11;1;22;27;31;41;4;11
10062;9 10 21 23 33 1 4;9;10;21;23;33;1;4
10063;4 5 12 13 43 2 8;4;5;12;13;43;2;8
10064;5 10 12 23 27 1 5;5;10;12;23;27;1;5
10065;3 25 34 38 45 6 9;3;25;34;38;45;6;9
10066;3 26 38 45 50 1 3;3;26;38;45;50;1;3
10067;3 26 31 45 50 3 8;3;26;31;45;50;3;8
10068;9 14 15 27 34 4 7;9;14;15;27;34;4;7
10069;4 12 18 20 24 5 9;4;12;18;20;24;5;9
10070;5 15 19 23 26 1 6;5;15;19;23;26;1;6
10071;7 21 22 24 25 4 6;7;21;22;24;25;4;6
10072;2 22 24 45 49 4 6;2;22;24;45;49;4;6
10073;4 16 17 31 37 2 4;4;16;17;31;37;2;4
10074;7 19 30 33 37 3 8;7;19;30;33;37;3;8
10075;8 10 18 26 31 3 5;8;10;18;26;31;3;5
10076;6 12 18 21 24 2 7;6;12;18;21;24;2;7
10077;17 19 26 33 34 5 7;17;19;26;33;34;5;7
10078;7 17 35 44 50 2 9;7;17;35;44;50;2;9
10079;11 24 27 33 39 5 8;11;24;27;33;39;5;8
10080;1 8 16 23 31 2 3;1;8;16;23;31;2;3
10081;1 2 3 4 5 1 2;1;2;3;4;5;1;2
10082;10 22 23 36 39 1 2;10;22;23;36;39;1;2
10083;19 20 27 28 36 1 10;19;20;27;28;36;1;10
10084;6 10 23 27 34 1 4;6;10;23;27;34;1;4
10085;7 12 18 24 48 3 10;7;12;18;24;48;3;10
10086;7 15 21 24 42 6 7;7;15;21;24;42;6;7
10087;8 11 15 28 38 6 7;8;11;15;28;38;6;7
10088;7 22 23 30 44 4 8;7;22;23;30;44;4;8
10089;7 14 20 26 32 4 10;7;14;20;26;32;4;10
10090;12 13 21 23 24 2 6;12;13;21;23;24;2;6
10091;4 15 31 41 49 2 9;4;15;31;41;49;2;9
10092;1 2 13 34 45 2 4;1;2;13;34;45;2;4
10093;12 13 20 28 35 2 7;12;13;20;28;35;2;7
10094;4 5 9 14 19 2 4;4;5;9;14;19;2;4
10095;12 17 20 41 43 9 11;12;17;20;41;43;9;11
10096;25 28 36 45 48 1 8;25;28;36;45;48;1;8
10097;11 16 21 26 31 7 9;11;16;21;26;31;7;9
10098;10 14 18 22 26 10 11;10;14;18;22;26;10;11
10099;3 6 9 11 12 6 9;3;6;9;11;12;6;9
10100;14 16 17 27 44 2 6;14;16;17;27;44;2;6
10101;1 16 17 27 39 2 6;1;16;17;27;39;2;6
10102;2 3 4 5 10 8 9;2;3;4;5;10;8;9
10103;1 2 3 4 50 1 2;1;2;3;4;50;1;2
10104;46 47 48 49 50 1 2;46;47;48;49;50;1;2
10105;20 28 31 41 43 3 9;20;28;31;41;43;3;9
10106;8 15 24 36 39 8 10;8;15;24;36;39;8;10
10107;17 22 27 36 41 2 3;17;22;27;36;41;2;3
10108;3 8 11 16 29 2 4;3;8;11;16;29;2;4
10109;1 4 5 8 13 3 5;1;4;5;8;13;3;5
10110;7 10 13 26 41 2 7;7;10;13;26;41;2;7
10111;6 13 18 29 33 2 11;6;13;18;29;33;2;11
10112;8 29 35 46 47 4 6;8;29;35;46;47;4;6
10113;6 32 37 39 40 3 8;6;32;37;39;40;3;8
10114;14 33 38 45 46 3 5;14;33;38;45;46;3;5
10115;6 14 15 38 42 1 11;6;14;15;38;42;1;11
10116;3 21 28 37 48 2 4;3;21;28;37;48;2;4
10117;1 22 25 29 33 3 11;1;22;25;29;33;3;11
10118;2 7 13 29 50 6 9;2;7;13;29;50;6;9
10119;10 18 25 29 36 1 8;10;18;25;29;36;1;8
10120;7 10 25 35 45 1 7;7;10;25;35;45;1;7
10121;9 13 16 23 37 5 11;9;13;16;23;37;5;11
10122;1 4 8 11 47 4 7;1;4;8;11;47;4;7
10123;6 10 17 47 50 1 10;6;10;17;47;50;1;10
10124;17 29 39 40 46 1 9;17;29;39;40;46;1;9
10125;1 6 23 27 45 1 7;1;6;23;27;45;1;7
10126;18 21 26 33 38 1 5;18;21;26;33;38;1;5
10127;4 12 15 39 45 8 11;4;12;15;39;45;8;11
10128;4 17 26 47 49 9 11;4;17;26;47;49;9;11
10129;1 21 28 36 45 2 9;1;21;28;36;45;2;9
10130;2 9 17 27 47 2 5;2;9;17;27;47;2;5
10131;22 36 38 41 49 3 6;22;36;38;41;49;3;6
10132;3 10 27 36 43 2 10;3;10;27;36;43;2;10
10133;14 18 40 46 50 2 9;14;18;40;46;50;2;9
10134;7 19 29 32 40 5 7;7;19;29;32;40;5;7
10135;8 23 26 38 46 4 8;8;23;26;38;46;4;8
10136;1 3 12 23 38 1 3;1;3;12;23;38;1;3
10137;12 15 27 29 32 5 7;12;15;27;29;32;5;7
10138;5 10 20 25 35 2 5;5;10;20;25;35;2;5
10139;6 19 28 37 44 1 8;6;19;28;37;44;1;8
10140;6 19 28 37 44 3 7;6;19;28;37;44;3;7
10141;6 19 27 37 44 3 7;6;19;27;37;44;3;7
10142;6 19 27 35 44 3 7;6;19;27;35;44;3;7
10143;7 21 26 33 49 3 7;7;21;26;33;49;3;7
10144;2 11 13 19 43 1 9;2;11;13;19;43;1;9
10145;1 7 14 25 48 4 10;1;7;14;25;48;4;10
10146;4 15 27 34 49 7 10;4;15;27;34;49;7;10
10147;1 10 18 33 48 3 8;1;10;18;33;48;3;8
10148;8 16 23 32 45 3 8;8;16;23;32;45;3;8
10149;3 7 29 34 35 9 10;3;7;29;34;35;9;10
10150;4 14 17 42 43 6 9;4;14;17;42;43;6;9
10151;8 10 29 44 47 1 11;8;10;29;44;47;1;11
10152;4 7 14 36 41 1 7;4;7;14;36;41;1;7
10153;6 11 13 16 48 10 11;6;11;13;16;48;10;11
10154;4 6 16 27 31 5 6;4;6;16;27;31;5;6
10155;7 15 32 44 50 4 9;7;15;32;44;50;4;9
10156;1 2 5 7 9 10 11;1;2;5;7;9;10;11
10157;19 20 33 35 45 10 11;19;20;33;35;45;10;11
10158;13 27 29 42 48 1 9;13;27;29;42;48;1;9
10159;5 11 22 25 31 3 7;5;11;22;25;31;3;7
10160;38 40 41 45 48 3 8;38;40;41;45;48;3;8
10161;26 27 32 43 49 5 11;26;27;32;43;49;5;11
10162;2 7 9 18 23 3 5;2;7;9;18;23;3;5
10163;8 11 27 37 50 1 5;8;11;27;37;50;1;5
10164;4 20 29 40 44 6 9;4;20;29;40;44;6;9
10165;2 10 21 30 43 7 8;2;10;21;30;43;7;8
10166;6 13 16 26 42 4 8;6;13;16;26;42;4;8
10167;1 12 24 27 39 3 8;1;12;24;27;39;3;8
10168;1 27 30 39 50 8 9;1;27;30;39;50;8;9
10169;4 12 19 27 30 9 10;4;12;19;27;30;9;10
10170;1 17 20 37 44 3 8;1;17;20;37;44;3;8
10171;3 15 17 38 42 1 5;3;15;17;38;42;1;5
10172;4 8 25 27 49 4 11;4;8;25;27;49;4;11
10173;1 3 4 6 8 1 10;1;3;4;6;8;1;10
10174;1 5 18 23 26 2 10;1;5;18;23;26;2;10
10175;5 17 28 46 48 2 11;5;17;28;46;48;2;11
10176;12 28 33 34 40 1 5;12;28;33;34;40;1;5
10177;1 11 13 18 41 1 2;1;11;13;18;41;1;2
10178;14 23 28 29 38 2 7;14;23;28;29;38;2;7
10179;1 8 17 30 37 9 11;1;8;17;30;37;9;11
10180;5 16 23 44 48 3 7;5;16;23;44;48;3;7
10181;1 16 23 31 46 1 8;1;16;23;31;46;1;8
10182;10 14 28 35 42 2 3;10;14;28;35;42;2;3
10183;10 23 26 31 43 1 5;10;23;26;31;43;1;5
10184;8 23 37 42 48 4 9;8;23;37;42;48;4;9
10185;9 11 24 26 38 3 10;9;11;24;26;38;3;10
10186;18 20 27 31 39 2 9;18;20;27;31;39;2;9
10187;12 14 23 30 37 3 7;12;14;23;30;37;3;7
10188;8 11 24 37 44 8 10;8;11;24;37;44;8;10
10189;1 4 5 8 13 3 5;1;4;5;8;13;3;5
10190;2 3 7 8 13 1 2;2;3;7;8;13;1;2
10191;3 4 8 9 13 1 2;3;4;8;9;13;1;2
10192;8 16 24 41 49 2 6;8;16;24;41;49;2;6
10193;1 18 20 21 31 1 6;1;18;20;21;31;1;6
10194;18 24 32 34 43 4 8;18;24;32;34;43;4;8
10195;3 19 26 32 34 3 8;3;19;26;32;34;3;8
10196;9 16 18 35 37 3 10;9;16;18;35;37;3;10
10197;12 18 26 30 38 5 7;12;18;26;30;38;5;7
10198;6 14 23 30 43 7 10;6;14;23;30;43;7;10
10199;8 15 16 32 43 3 8;8;15;16;32;43;3;8
10200;7 26 30 39 48 4 9;7;26;30;39;48;4;9
10201;3 9 27 29 38 8 11;3;9;27;29;38;8;11
10202;3 9 27 38 41 8 11;3;9;27;38;41;8;11
10203;3 9 27 38 41 3 7;3;9;27;38;41;3;7
10204;3 9 27 38 41 4 8;3;9;27;38;41;4;8
10205;3 9 27 38 48 4 8;3;9;27;38;48;4;8
10206;1 13 28 41 50 6 11;1;13;28;41;50;6;11
10207;13 21 28 41 50 6 11;13;21;28;41;50;6;11
10208;13 28 29 41 50 6 11;13;28;29;41;50;6;11
10209;9 13 28 41 50 6 11;9;13;28;41;50;6;11
10210;1 8 19 21 43 3 7;1;8;19;21;43;3;7
10211;1 8 19 38 43 3 7;1;8;19;38;43;3;7
10212;1 8 19 38 43 3 9;1;8;19;38;43;3;9
10213;1 8 19 38 48 3 9;1;8;19;38;48;3;9
10214;1 8 19 38 49 3 9;1;8;19;38;49;3;9
10215;7 10 18 22 33 3 5;7;10;18;22;33;3;5
10216;14 23 28 29 38 2 7;14;23;28;29;38;2;7
10217;1 8 17 30 37 9 11;1;8;17;30;37;9;11
10218;5 16 23 44 48 3 7;5;16;23;44;48;3;7
10219;5 17 18 36 38 9 10;5;17;18;36;38;9;10
10220;2 8 14 33 47 2 8;2;8;14;33;47;2;8
10221;3 14 23 33 47 7 9;3;14;23;33;47;7;9
10222;15 26 38 41 50 6 11;15;26;38;41;50;6;11
10223;1 10 16 27 35 1 2;1;10;16;27;35;1;2
10224;7 24 26 33 42 4 7;7;24;26;33;42;4;7
10225;5 11 23 37 45 1 10;5;11;23;37;45;1;10
10226;4 22 30 37 49 2 7;4;22;30;37;49;2;7
10227;2 14 19 33 47 2 8;2;14;19;33;47;2;8
10228;9 16 23 30 47 1 5;9;16;23;30;47;1;5
10229;5 11 18 30 47 1 5;5;11;18;30;47;1;5
10230;3 16 35 42 50 2 6;3;16;35;42;50;2;6
10231;2 13 22 29 30 9 10;2;13;22;29;30;9;10
10232;4 12 25 27 38 3 5;4;12;25;27;38;3;5
10233;2 11 16 29 37 3 5;2;11;16;29;37;3;5
10234;3 17 20 33 42 8 10;3;17;20;33;42;8;10
10235;3 17 20 26 34 6 9;3;17;20;26;34;6;9
10236;3 17 31 36 40 1 5;3;17;31;36;40;1;5
10237;2 23 36 38 49 1 6;2;23;36;38;49;1;6
10238;1 7 14 22 36 8 11;1;7;14;22;36;8;11
10239;1 4 5 8 13 3 5;1;4;5;8;13;3;5
